"SHELLCHECK_WARNING","error[SC1008]","CWE-398"
"SHELLCHECK_WARNING","error[SC1019]","CWE-398"
"SHELLCHECK_WARNING","error[SC1020]","CWE-569"
"SHELLCHECK_WARNING","error[SC1035]","CWE-569"
"SHELLCHECK_WARNING","error[SC1036]","CWE-398"
"SHELLCHECK_WARNING","error[SC1061]","CWE-398"
"SHELLCHECK_WARNING","error[SC1062]","CWE-398"
"SHELLCHECK_WARNING","error[SC1064]","CWE-398"
"SHELLCHECK_WARNING","error[SC1065]","CWE-398"
"SHELLCHECK_WARNING","error[SC1068]","CWE-456"
"SHELLCHECK_WARNING","error[SC1071]","CWE-398"
"SHELLCHECK_WARNING","error[SC1072]","CWE-398"
"SHELLCHECK_WARNING","error[SC1073]","CWE-398"
"SHELLCHECK_WARNING","error[SC1075]","CWE-398"
"SHELLCHECK_WARNING","error[SC1087]","CWE-398"
"SHELLCHECK_WARNING","error[SC1088]","CWE-398"
"SHELLCHECK_WARNING","error[SC1089]","CWE-398"
"SHELLCHECK_WARNING","error[SC1097]","CWE-482"
"SHELLCHECK_WARNING","error[SC1101]","CWE-398"
"SHELLCHECK_WARNING","error[SC1113]","CWE-398"
"SHELLCHECK_WARNING","error[SC1127]","CWE-398"
"SHELLCHECK_WARNING","error[SC1128]","CWE-398"
"SHELLCHECK_WARNING","error[SC2045]","CWE-398"
"SHELLCHECK_WARNING","error[SC2068]","CWE-88"
"SHELLCHECK_WARNING","error[SC2070]","CWE-398"
"SHELLCHECK_WARNING","error[SC2071]","CWE-398"
"SHELLCHECK_WARNING","error[SC2076]","CWE-398"
"SHELLCHECK_WARNING","error[SC2081]","CWE-398"
"SHELLCHECK_WARNING","error[SC2096]","CWE-398"
"SHELLCHECK_WARNING","error[SC2104]","CWE-398"
"SHELLCHECK_WARNING","error[SC2105]","CWE-398"
"SHELLCHECK_WARNING","error[SC2127]","CWE-398"
"SHELLCHECK_WARNING","error[SC2142]","CWE-398"
"SHELLCHECK_WARNING","error[SC2145]","CWE-138"
"SHELLCHECK_WARNING","error[SC2148]","CWE-758"
"SHELLCHECK_WARNING","error[SC2168]","CWE-1126"
"SHELLCHECK_WARNING","error[SC2173]","CWE-398"
"SHELLCHECK_WARNING","error[SC2199]","CWE-398"
"SHELLCHECK_WARNING","error[SC2218]","CWE-758"
"SHELLCHECK_WARNING","error[SC2242]","CWE-393"
"SHELLCHECK_WARNING","warning[SC1007]","CWE-480"
"SHELLCHECK_WARNING","warning[SC1010]","CWE-398"
"SHELLCHECK_WARNING","warning[SC1011]","CWE-398"
"SHELLCHECK_WARNING","warning[SC1078]","CWE-398"
"SHELLCHECK_WARNING","warning[SC1083]","CWE-569"
"SHELLCHECK_WARNING","warning[SC1090]","CWE-398"
"SHELLCHECK_WARNING","warning[SC1098]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2010]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2011]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2027]","CWE-149"
"SHELLCHECK_WARNING","warning[SC2034]","CWE-563"
"SHELLCHECK_WARNING","warning[SC2038]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2039]","CWE-475"
"SHELLCHECK_WARNING","warning[SC2041]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2043]","CWE-1164"
"SHELLCHECK_WARNING","warning[SC2044]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2045]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2046]","CWE-156"
"SHELLCHECK_WARNING","warning[SC2048]","CWE-569"
"SHELLCHECK_WARNING","warning[SC2050]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2051]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2053]","CWE-153"
"SHELLCHECK_WARNING","warning[SC2060]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2061]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2062]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2064]","CWE-569"
"SHELLCHECK_WARNING","warning[SC2065]","CWE-697"
"SHELLCHECK_WARNING","warning[SC2069]","CWE-783"
"SHELLCHECK_WARNING","warning[SC2088]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2089]","CWE-569"
"SHELLCHECK_WARNING","warning[SC2090]","CWE-569"
"SHELLCHECK_WARNING","warning[SC2091]","CWE-829"
"SHELLCHECK_WARNING","warning[SC2092]","CWE-829"
"SHELLCHECK_WARNING","warning[SC2093]","CWE-561"
"SHELLCHECK_WARNING","warning[SC2097]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2098]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2100]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2112]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2113]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2114]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2115]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2120]","CWE-685"
"SHELLCHECK_WARNING","warning[SC2121]","CWE-456"
"SHELLCHECK_WARNING","warning[SC2124]","CWE-569"
"SHELLCHECK_WARNING","warning[SC2125]","CWE-569"
"SHELLCHECK_WARNING","warning[SC2128]","CWE-670"
"SHELLCHECK_WARNING","warning[SC2140]","CWE-149"
"SHELLCHECK_WARNING","warning[SC2153]","CWE-457"
"SHELLCHECK_WARNING","warning[SC2154]","CWE-457"
"SHELLCHECK_WARNING","warning[SC2155]","CWE-571"
"SHELLCHECK_WARNING","warning[SC2156]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2163]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2164]","CWE-252"
"SHELLCHECK_WARNING","warning[SC2165]","CWE-1095"
"SHELLCHECK_WARNING","warning[SC2166]","CWE-477"
"SHELLCHECK_WARNING","warning[SC2167]","CWE-1095"
"SHELLCHECK_WARNING","warning[SC2172]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2174]","CWE-277"
"SHELLCHECK_WARNING","warning[SC2178]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2183]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2184]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2186]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2188]","CWE-569"
"SHELLCHECK_WARNING","warning[SC2198]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2206]","CWE-140"
"SHELLCHECK_WARNING","warning[SC2207]","CWE-140"
"SHELLCHECK_WARNING","warning[SC2209]","CWE-456"
"SHELLCHECK_WARNING","warning[SC2211]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2214]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2217]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2221]","CWE-569"
"SHELLCHECK_WARNING","warning[SC2222]","CWE-569"
"SHELLCHECK_WARNING","warning[SC2229]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2238]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2240]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2247]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2254]","CWE-691"
"SHELLCHECK_WARNING","warning[SC2256]","CWE-398"
"SHELLCHECK_WARNING","warning[SC2258]","CWE-398"
"SIGN_EXTENSION","sign_extension","CWE-194"
"SIZECHECK","ampersand_in_size","CWE-131"
"SIZECHECK","incorrect_multiplication","CWE-131"
"SIZECHECK","return_dbuffer","CWE-131"
